mmsi,ensemble_score
412440587,0.9967032396421284
412211644,0.9950841974629121
654077016,0.9928752797495106
150201073,0.9912847966850656
224464000,0.989652253833412
412354943,0.9890374539808809
413866688,0.9879823245042397
412440588,0.9877824107008407
525800070,0.9875799006142806
366929110,0.9872667888650608
412371232,0.98718890037023
412354942,0.9869443304964612
412549238,0.9866815866405654
668116130,0.9866608163752771
412549307,0.9866078521987922
413888637,0.9856056868986359
413888636,0.985603609872107
413800130,0.9848579573482602
223123456,0.984637273279573
416085900,0.9845022665551996
367592070,0.9844358017062773
416087700,0.9840873805060675
413565688,0.9838313869863903
416028900,0.983828271446597
416019700,0.9837768650400087
416031500,0.9837363630226967
413500223,0.9836698981737744
416032500,0.9836641863508202
416078600,0.9835525461748961
416016700,0.9834782924764907
413805203,0.9832872060358391
416030500,0.9832113945675371
416069500,0.9831033891880384
416042600,0.9829024368713749
416088900,0.9828925709953631
416008413,0.9828801088361901
416009372,0.9828053358811525
416055600,0.9827492561648744
416016800,0.9827243318465285
416009377,0.9826770794929979
416009187,0.9825664778303381
416009688,0.9825270143262905
416009648,0.9820171043134649
416037500,0.9820056806675563
338361191,0.9819210418365069
672913000,0.9818909249518389
416006701,0.9818680776600219
413568100,0.9816427202816448
416017500,0.9816281810959431
416008874,0.98154977334448
413487855,0.9815326378756173
413555168,0.9814142473634745
416008893,0.9813836112221743
413567172,0.9812958568513316
413500096,0.9812792406391011
416035900,0.9811234636494395
416006804,0.9811141170300598
413689035,0.9811063281805766
416009677,0.9810071501638254
413586597,0.9809827451021118
983110470,0.9808648738466013
416081600,0.9808513731741638
413525568,0.980826448855818
413888638,0.9807807542721839
213942000,0.9807599840068957
413456788,0.9807516759007804
416009012,0.9806940384146057
367450510,0.9805901870881646
416028700,0.9804837394785625
416000205,0.980442198947986
416016600,0.9803793688954893
416009215,0.9803399053914417
416094500,0.9803175773562568
416029800,0.9802365733216327
416008626,0.9801908787379987
416059900,0.9801862054283088
416080500,0.9801727047558715
416060500,0.9801560885436409
416058900,0.980088065924822
416007289,0.9800724882258559
416008609,0.980057429783522
416009307,0.9800402943146591
416006772,0.9799457896075978
416008577,0.9799037298203891
416089800,0.9798554389535941
416008600,0.9798061095735345
416007800,0.9797863778215107
416001063,0.9797360099281868
672475000,0.9796820072384375
416046500,0.9796191771859406
416076700,0.9794800164085096
416041800,0.97936474143616
416000594,0.9793553948167802
413500158,0.9791513269603236
416070900,0.9790672073859064
416000784,0.9790230705721689
416000405,0.9790132046961569
415135790,0.97891973850236
416000631,0.978896891210543
416007978,0.9788299071049885
415369258,0.9787722696188137
416000466,0.9787504608402611
412549234,0.9786455710005556
416000228,0.9786248007352674
416000402,0.978613896345991
416000202,0.978591049054174
416007494,0.9785645669659315
416008981,0.9785557396031841
416046700,0.9785458737271722
416002092,0.9785380848776891
416070700,0.9785188723822975
416045600,0.9784929095506872
416018900,0.9784913517807906
416001799,0.9784757740818244
416001344,0.9784591578695939
416002099,0.9784477342236854
416002216,0.978413982542592
416000415,0.9784035974099479
416053500,0.9784035974099479
416074900,0.9783854234278208
338224421,0.9782945535171848
273849520,0.9782421085973321
416001233,0.978199010296859
416005192,0.9781803170580996
413588780,0.978146046120374
416082900,0.9781159292357061
416000143,0.9780614072893246
416001245,0.9780193475021159
416001447,0.9779861150776549
416000993,0.9779321123879055
416001255,0.9779066688129274
416002232,0.9778287803180966
412110175,0.9777862012742558
416000524,0.9776823499478147
416000206,0.9776506752932502
416007977,0.9776361361075484
416004681,0.9776226354351111
416002142,0.9776153658422602
416002039,0.9776086155060415
416002121,0.9775873259841211
413685482,0.977539035117326
416047600,0.9775203418785666
416103900,0.9775047641796005
416002135,0.9774564733128054
416000521,0.9774559540561731
416005083,0.9774429726403681
416002251,0.977432587507724
416081500,0.9774196060919188
416005002,0.9772716179517403
414203586,0.9772617520757284
416000265,0.9772451358634978
416001558,0.9771854213507942
416002175,0.9771843828375298
413863233,0.9771739977048857
416111500,0.9771438808202177
367675140,0.9771127254222854
416084600,0.977086243334043
413875385,0.9770363946973513
415124512,0.9770166629453275
416000144,0.9769434477601865
416002117,0.9769372166806001
416031900,0.9768920413535982
416085700,0.9768338846107912
416101800,0.9768146721153996
413567888,0.9767565153725926
413888666,0.9767482072664773
416000547,0.9767378221338332
416001439,0.9767113400455907
414549355,0.9766080079757818
416001414,0.9765576400824579
416000303,0.976487021180478
416083600,0.9764501539595914
416000464,0.9764299029509355
416091600,0.9764101711989116
416001252,0.9763551299958979
416059700,0.9763463026331504
338926820,0.976307358385735
416000137,0.9763000887928841
416000251,0.9762902229168722
416004881,0.9762627023153653
413875406,0.9762575097490432
416043800,0.976213892191938
416030800,0.9762128536786736
413992964,0.976185852333799
416000833,0.9761780634843158
416000412,0.9760975787063241
416018800,0.9760716158747138
416000425,0.9760378641936204
416000146,0.9760363064237239
416004852,0.9759739956278591
416000221,0.9759630912385828
338464989,0.9758576821422451
368224050,0.9758088720188178
416001500,0.9757782358775178
414222211,0.9757361760903092
416044600,0.9757356568336769
413868986,0.9757117710285954
416030700,0.9756961933296293
416098600,0.9756769808342377
416000257,0.9756608838786394
416000237,0.9756063619322578
416000129,0.9756048041623612
416001476,0.9755684561981068
416002101,0.975548724446083
416001451,0.975538858570071
416002151,0.9755367815435423
416002194,0.9755071839155065
416014600,0.9754978372961268
416029700,0.9753623113151213
416000832,0.9753051930855787
416059950,0.9752574214754158
416001943,0.9752465170861395
416000411,0.9751582434586645
413660009,0.9751177414413525
416004687,0.975073604627615
416005668,0.9750118130883827
416001083,0.9750045434955318
416002257,0.9749302897971265
416002515,0.9748892685231823
416001567,0.9748565553553533
413983318,0.9748446124528125
416002196,0.9748269577273175
416003074,0.9748124185416158
416037900,0.9748056682053972
416004879,0.9747802246304191
416000275,0.9747781476038903
416033600,0.9747532232855444
416004937,0.9747189523478189
416002922,0.9746789695871391
416001769,0.9746597570917475
416058800,0.9746384675698271
416002404,0.9746374290565626
416004463,0.9746067929152625
416071500,0.9745813493402844
413528903,0.9745730412341692
416003089,0.9745475976591911
416004469,0.9745294236770639
412549229,0.97447905578374
416004856,0.9744738632174179
416000754,0.9744416693062212
416000247,0.9744333612001059
416000598,0.974420899040933
416003315,0.9744131101914499
416002096,0.9744063598552313
416001519,0.9743876666164719
416004943,0.9743715696608735
416002173,0.9743243173073428
416005233,0.9742822575201342
413698568,0.9742303318569137
416001225,0.9742220237507984
416002346,0.974218388954373
416002768,0.9742152734145797
416006197,0.9742012534855101
416002906,0.9741965801758203
416002648,0.9741456930258642
416071207,0.9741425774860709
416058700,0.9741290768136336
416004772,0.9741285575570013
431016428,0.9741207687075183
416004773,0.9741155761411963
416002998,0.9740994791855979
416010900,0.9740678045310334
416084500,0.9740662467611367
416004918,0.9740610541948147
416004624,0.974031456566779
416004747,0.9740304180535145
416001461,0.9740096477882264
416002506,0.9740091285315942
416003224,0.9740060129918009
416004718,0.9739483755056262
224146000,0.9739395481428786
416005500,0.9739374711163499
416004339,0.9739057964617853
416002235,0.9739026809219921
663338000,0.9738756795771174
413499809,0.9738325812766444
416004842,0.9738299849934833
416001665,0.9738237539138969
416004246,0.9738024643919765
416002149,0.9737650779144577
416003575,0.9736695346941319
416001228,0.9736238401104979
416005262,0.9736233208538656
416005261,0.9736222823406012
416003097,0.9735911269426689
416004810,0.9735880114028757
416003409,0.9735480286421958
416000299,0.973525700607011
416004179,0.9735210272973212
416002847,0.9735132384478381
413896527,0.9735106421646771
413987755,0.9735070073682516
416004098,0.9735038918284584
416002125,0.9734961029789753
416003561,0.9734888333861245
416002269,0.9734415810325937
416002888,0.9734260033336276
416003021,0.9734202915106733
416005196,0.9734078293515004
416002452,0.9733927709091664
416000858,0.9733745969270392
416003869,0.9733455185556358
416002667,0.9733439607857391
416004048,0.9733346141663595
416002348,0.9733164401842322
416002747,0.9732691878307016
416002433,0.9732619182378507
416000643,0.9732572449281608
416006662,0.973255167901632
431016429,0.9731559898848808
416072600,0.9731331425930637
416004245,0.9731284692833739
431009573,0.9730370801161058
416002862,0.9730303297798871
416003414,0.9730220216737718
416003386,0.9730183868773464
416002221,0.9729737308069767
416002291,0.9728989578519391
416002804,0.9728813031264442
416004648,0.9728781875866509
416000633,0.9728480707019831
416002545,0.9728413203657643
416004369,0.9728382048259712
416002744,0.9728117227377286
412549237,0.972795106525498
416002465,0.9727940680122337
416002841,0.9727727784903133
416004739,0.972772259233681
200000099,0.972772259233681
413888869,0.9727707014637844
416002491,0.9727478541719674
416023885,0.9727109869510808
413803659,0.9727037173582299
416002643,0.9726689271638722
416002926,0.9726595805444925
416002944,0.9726465991286873
412549236,0.9726159629873873
416000223,0.9726040200848465
416004256,0.9725962312353634
412549233,0.9725811727930295
416002876,0.9725484596252005
416005777,0.9725484596252005
416002447,0.9725463825986718
416005085,0.9725224967935903
416003053,0.972516784970636
416002508,0.9725074383512563
416002946,0.9724882258558647
416046800,0.9724664170773121
416002496,0.9724487623518171
413566589,0.972440973502334
668116129,0.9724227995202068
273898100,0.9724170876972527
416006749,0.9724072218212407
416044800,0.9723874900692169
413499813,0.9723719123702508
416004526,0.9723584116978135
416004329,0.9723511421049625
416000652,0.972342314742215
416005556,0.9722779269198216
416004851,0.972271176583603
416005557,0.9722540411147401
416003048,0.9722426174688317
416004865,0.9722161353805892
416002732,0.9722099043010026
605077466,0.9722026347081518
416001355,0.9721745948500127
416004367,0.9721481127617703
416003484,0.9721148803373091
416004728,0.9720956678419175
416002659,0.9720645124439852
413565527,0.9720520502848122
416002724,0.972031280019524
413499812,0.9720027209047527
416002858,0.9719970090817985
416002482,0.9719684499670272
413983215,0.9719674114537628
416002767,0.9719637766573374
416005359,0.9719414486221525
273313640,0.9719102932242202
416002325,0.9719025043747371
416002981,0.9718697912069082
416004186,0.9718640793839539
416002281,0.9718370780390793
416002636,0.9718318854727572
416004187,0.9717742479865824
416004831,0.9717503621815009
416004378,0.9717228415799941
416002304,0.9716870128723719
416002656,0.9716527419346463
416002537,0.9716153554571275
416005307,0.9716054895811157
416006326,0.9715977007316325
416004279,0.9715810845194021
416004418,0.9715421402719866
416002995,0.9715301973694459
416031700,0.9715172159536407
416003496,0.9715068308209966
416002632,0.971454385901144
416002904,0.9714434815118677
413666029,0.9714268652996371
416002605,0.9713925943619115
416002941,0.9713910365920149
431008225,0.9713500153180706
416008539,0.9713214562032993
416002477,0.9713167828936095
416002718,0.971297570398218
416031600,0.9712892622921027
422341588,0.9712529143278482
416006132,0.9712061812309498
416003009,0.9712015079212599
416005540,0.9711682754967987
416006468,0.9711615251605801
413412258,0.9711615251605801
416003066,0.9711547748243614
416002492,0.9711028491611409
413877098,0.9710945410550256
416003953,0.9710877907188069
416002681,0.9710644241703577
416004085,0.9710504042412882
416005995,0.971029633976
416004583,0.9710099022239762
416004372,0.9709912089852167
416000268,0.9709657654102387
416003451,0.970895665764891
416003874,0.9708878769154079
416003955,0.9708837228623503
413888718,0.9708671066501197
413414518,0.9708328357123941
416004635,0.9708208928098534
413399658,0.9707886988986567
416002536,0.9707269073594242
416005073,0.9707025022977106
416004368,0.9706957519614919
416042201,0.9706770587227326
422520001,0.9706734239263071
416002865,0.9706729046696749
413998866,0.9706459033248002
413555326,0.9706433070416391
416002552,0.9706173442100289
431009454,0.9705851502988322
416003741,0.9705560719274287
416004453,0.9705482830779456
413555599,0.9705046655208404
416003814,0.9704729908662758
413452893,0.9704371621586537
416000831,0.9704184689198943
416002826,0.9704044489908248
416002799,0.9703613506903517
416006618,0.9702995591511192
416005206,0.9702855392220497
413568988,0.9702632111868649
416005374,0.9702600956470716
416002751,0.970195188568046
416004158,0.9701822071522408
416004968,0.9701198963563762
416002343,0.9700549892773506
416004242,0.9700342190120623
413602299,0.9700186413130962
416003472,0.970008256180452
422700328,0.9699947555080147
416004442,0.969980216322313
416018500,0.9699428298447942
416004044,0.9699402335616332
416004693,0.9699137514733907
416002779,0.9698467673678361
413488688,0.9698363822351921
416004889,0.9697896491382936
416003306,0.9697595322536257
416002896,0.969750185634246
416002628,0.9697211072628426
416000141,0.9697200687495781
416006494,0.9696697008562541
413457421,0.9696343914052642
416003173,0.969613621139976
416002467,0.9695861005384692
416005268,0.9695855812818369
413656566,0.9695850620252047
416002445,0.9695518296007436
416002517,0.9695455985211571
416005570,0.9695320978487197
413554168,0.9695134046099604
416067700,0.9694272080090143
416005969,0.9694095532835193
413602090,0.9694069570003583
413566020,0.969403841460565
416004095,0.9693976103809786
415325992,0.9693680127529429
416003418,0.9693664549830463
416031800,0.9693306262754241
416003223,0.9693155678330901
416005531,0.9692906435147443
416005575,0.9692636421698696
416005506,0.9692371600816272
416004000,0.969229371232144
416002979,0.9692008121173727
416004105,0.9691956195510507
416005510,0.9691867921883032
416005579,0.9691743300291303
413561874,0.9691701759760727
416000514,0.9690865756582876
416002425,0.9690839793751266
416005752,0.9690730749858503
416005877,0.9690600935700451
416001008,0.969049708437401
416002642,0.96904711215424
416003015,0.9690138797297788
416005723,0.9689707814293058
415265566,0.9689671466328804
416036600,0.9688944507043716
422362063,0.9688871811115207
416003413,0.9688767959788767
413888165,0.968872641925819
413685989,0.9688632953064393
432334592,0.9688176007228052
416002604,0.9688103311299544
413564679,0.9687843682983441
416002566,0.9687796949886542
413666668,0.9687225767591117
416003192,0.9687215382458473
416003800,0.9687153071662608
416036700,0.9687137493963641
416004324,0.9686670162994657
366924680,0.9686498808306029
416003452,0.9686472845474419
416003463,0.9686374186714299
422703104,0.9686358609015333
416002839,0.9686057440168655
413886699,0.9685548568669093
416004427,0.9685403176812075
431017629,0.9685356443715177
416004236,0.9684883920179871
416005868,0.9684811224251362
431009933,0.968462948443009
416005082,0.9684343893282377
416077500,0.9684260812221224
416002875,0.9684068687267308
416004363,0.9683263839487389
416004790,0.9683159988160949
413869548,0.9682988633472321
416000284,0.9682770545686795
416002885,0.9682729005156219
416004375,0.968235514038103
416004473,0.9681841076315147
431000770,0.9681238738621789
416002544,0.96812179683565
415123698,0.9680994688004653
416002499,0.9680958340040398
416000344,0.9680947954907754
416004168,0.9680522164469345
368209740,0.9679592695097698
416002615,0.9679494036337579
416005687,0.9679229215455154
416064589,0.9679104593863425
416002407,0.9678928046608475
416035800,0.9678450330506846
416004299,0.9678450330506846
416002794,0.9677250847686452
416075700,0.9677167766625299
416002764,0.9677006797069315
416000246,0.9676347341146415
416004485,0.9676300608049516
431013093,0.9676181179024109
422341741,0.9675937128406973
431000476,0.9675869625044786
431000168,0.9675635959560294
432860000,0.9674950540805782
416004382,0.967471687532129
416000361,0.9674405321341967
413456666,0.9674254736918627
431004047,0.9674166463291153
416000199,0.9674036649133101
367402350,0.967393279780666
413402373,0.9673081216929843
432933000,0.9672582730562926
426896555,0.9672411375874298
431003515,0.967239060560901
431000944,0.967140401800782
424440436,0.9670713406686987
431011762,0.9669851440677526
431008411,0.9668973896969099
413662433,0.9668220974852402
431017916,0.9667597866893755
431002571,0.9666102407793004
431001235,0.9665287174880441
416002860,0.9665224864084576
416002132,0.966498081346744
432932000,0.9664965235768473
432891000,0.9664949658069508
416000469,0.9664788688513524
431010887,0.9664674452054439
416004351,0.9664456364268913
416050777,0.966432135754454
413691220,0.9663978648167284
416053700,0.9663937107636708
413888571,0.9663459391535079
413806219,0.9662467611367567
416000374,0.9662187212786175
431001150,0.9661662763587648
413445759,0.9660805990144509
431900036,0.9660084223425743
416001829,0.9659845365374929
432907000,0.9659149561487774
431704210,0.9658567994059704
415098232,0.9658157781320262
431009932,0.9657529480795294
416002198,0.9656942720800902
431980000,0.9656776558678596
413812280,0.9656470197265594
415000007,0.965638192363812
413654288,0.9656220954082136
415100888,0.9656065177092474
415950090,0.9655161670552437
431002127,0.9655099359756573
432899000,0.9654746265246673
416047500,0.965466318418552
367755620,0.96539050695025
432896000,0.965352601216099
416001007,0.9653442931099837
414286389,0.9652632890753597
415003219,0.9651968242264375
431603120,0.9651127046520201
431017913,0.9651002424928472
413898476,0.9650529901393166
431020032,0.9650457205464656
431006099,0.9649709475914281
416002983,0.9649636779985772
415800000,0.9649616009720484
431000650,0.9649392729368635
415161005,0.9648920205833329
415950110,0.9648577496456073
432564000,0.9648556726190786
431700395,0.9648167283716631
416074600,0.9648099780354444
413397868,0.9647783033808799
416000476,0.9647606486553849
413800252,0.9646708172580134
431800190,0.9646635476651626
431000343,0.9646365463202878
431015459,0.964573716267791
416004233,0.9645363297902723
431000582,0.9645238676310993
416000662,0.96446986494135
416004507,0.9644381902867855
413909836,0.9644304014373024
431200910,0.9644080734021175
432676000,0.9643956112429446
432561000,0.96436393658838
416009175,0.9643400507832987
416001838,0.9643223960578037
431023184,0.9642974717394578
416000836,0.9642902021466069
431007387,0.964242430536444
432378000,0.9642003707492354
431008919,0.964184273793637
431701560,0.9641821967671083
413622734,0.9641406562365318
367197320,0.9641209244845079
431016137,0.9640996349625875
367185060,0.9640508248391603
416002061,0.9640466707861026
431000254,0.9640347278835619
432626000,0.9640264197774466
431001280,0.9639708593178007
431601398,0.9639703400611684
431001016,0.9639698208045362
431890000,0.9639599549285243
416000212,0.9639397039198683
416002639,0.9639350306101785
431014373,0.9638104090184492
422700337,0.9638067742220238
431004044,0.9637802921337812
416002682,0.9637491367358489
431702130,0.9637449826827913
100000008,0.9637127887715946
431900089,0.9636914992496741
431000857,0.9636904607364097
413560534,0.9636728060109148
416000804,0.9636421698696147
416001212,0.9636390543298214
416002168,0.9636291884538095
416002147,0.9636115337283145
432738000,0.963585051640072
415000281,0.9635331259768516
416002324,0.9635263756406328
431000931,0.9635170290212531
416002201,0.9634822388268954
431004389,0.9634676996411937
431636000,0.9634422560662156
416000627,0.9634277168805139
432319000,0.9634194087743986
432927000,0.9633794260137187
431015336,0.9633477513591542
431931000,0.963344635819361
224148740,0.9633020567755202
432507000,0.9632786902270709
431000840,0.963274016917381
431601970,0.9632724591474845
432878000,0.9632698628643235
431000820,0.9632646702980013
431001390,0.963248573342403
432918000,0.9632444192893453
414493008,0.9632200142276317
431005009,0.9631992439623435
416000201,0.9631924936261248
416039900,0.9631395294496399
432549100,0.9631016237154889
416008800,0.9630907193262126
432475000,0.9630813727068329
431935000,0.9630725453440854
416004662,0.9629946568492546
432366000,0.9629910220528292
431004286,0.9629884257696681
416004204,0.9629681747610122
431700130,0.9629629821946901
432353000,0.9629359808498154
431703970,0.9629063832217797
413858088,0.9629058639651475
432511000,0.9629053447085153
431600230,0.9629032676819864
431001322,0.9628445916825472
432261000,0.962836283576432
416000519,0.9628336872932709
431602128,0.9628160325677759
413611590,0.9627973393290166
413460013,0.9627750112938318
431722000,0.962768260957613
416000806,0.9627583950816012
432405000,0.9627236048872434
431500078,0.962712181241335
416004411,0.9627069886750128
416004203,0.9626358505164008
431000713,0.9626052143751006
413415788,0.9625896366761344
431001270,0.9625818478266513
431603270,0.9625802900567547
416001033,0.9625423843226038
431602029,0.962530441420063
416000373,0.9625086326415104
431004559,0.9624837083231645
431702990,0.9624774772435781
415100120,0.9624629380578763
431800750,0.9624297056334152
416000636,0.9624120509079203
416002759,0.9624032235451727
416052600,0.9623933576691608
432776000,0.9623897228727354
416004248,0.9623845303064134
431602069,0.9623819340232523
431000760,0.9623679140941828
432708000,0.9623538941651132
432987000,0.9623424705192047
431005871,0.9623346816697216
416004342,0.9623320853865606
416003854,0.9623154691743301
431703710,0.9623040455284215
413501356,0.9622967759355706
432761000,0.9622204452106364
416003700,0.9621924053524974
431702170,0.9621752698836346
431000775,0.9621612499545651
432948000,0.9621524225918175
431001573,0.9621191901673564
431001079,0.962092708079114
416002374,0.9620714185571935
431700190,0.9620683030174003
431324000,0.9620636297077104
432558000,0.9620568793714918
413666180,0.9620080692480645
416002282,0.9620065114781678
431601224,0.9619255074435438
432685000,0.9619223919037506
431602690,0.961903179408359
431009003,0.9618953905588759
431500720,0.9618839669129674
431900028,0.9618787743466454
432868000,0.9618517730017706
431691000,0.9618517730017706
431702430,0.9618159442941485
431601620,0.9618159442941485
431915000,0.9617474024186974
432444000,0.9617240358702481
431594000,0.9616534169682682
416005115,0.9616445896055207
432869000,0.9616362814994055
416003677,0.9616279733932902
415327351,0.9616207038004393
431903000,0.9616139534642206
431200503,0.9616129149509562
431932000,0.9616092801545307
431914000,0.961607203128002
413621206,0.9615656625974255
432848000,0.9615480078719305
416000154,0.9615023132882965
431500330,0.9614919281556523
416004675,0.9614789467398472
432894000,0.9614664845806743
431742000,0.9614597342444556
431200599,0.9614270210766267
431200880,0.9614181937138793
416002835,0.9614166359439826
416000351,0.9614005389883842
432438000,0.9613922308822689
432549000,0.9613730183868774
431200702,0.9613512096083248
431004111,0.9613319971129332
416002402,0.9613299200864043
432962000,0.9613283623165076
432410000,0.9613169386705992
432955000,0.9613070727945873
431602086,0.9612613782109531
416002586,0.9612567049012634
431003375,0.9612546278747345
431500360,0.9612395694324005
432971000,0.9612297035563887
413693280,0.9612265880165954
431501789,0.9612011444416174
416000231,0.9611845282293868
431500410,0.9611746623533749
431501647,0.9611507765482935
431702230,0.9611450647253392
431200343,0.961141949185546
431101080,0.9611331218227985
431501683,0.961124294460051
416002813,0.9611149478406713
432487000,0.9610998893983373
432966000,0.961088985009061
416003867,0.9610567910978642
431612000,0.9610401748856338
416000947,0.9610375786024727
432726000,0.9610147313106556
431435000,0.9610069424611726
432845000,0.9609970765851606
431005085,0.9609789026030335
416333000,0.9609747485499759
431200070,0.9609679982137572
416004244,0.960906725931157
432984000,0.9608610313475229
431716000,0.9608407803388669
431748000,0.960818452303682
431602322,0.9608122212240956
416101900,0.960793008728704
431702000,0.9607639303573005
432942000,0.9607416023221157
432872000,0.9607265438797817
415378469,0.9607182357736664
424000789,0.9606922729420562
432226000,0.9606824070660442
416004738,0.9606813685527799
431701780,0.9606107496508
432298000,0.9605889408722473
431600280,0.9605837483059252
431902000,0.9605686898635912
416001873,0.9605645358105337
416001719,0.9605557084477861
416311000,0.9605209182534283
431501605,0.9605058598110945
432015000,0.96050482129783
413509886,0.9604861280590706
416540000,0.9604856088024384
413869547,0.9604798969794842
432909000,0.960479377722852
416146500,0.9604601652274604
431007581,0.9604549726611383
431200830,0.9604383564489077
431447000,0.9604331638825857
431500130,0.9604108358474008
416001585,0.9604087588208721
416316000,0.9604077203076076
432421000,0.9603937003785381
431006246,0.9603864307856872
413529888,0.9603173696536039
432443000,0.9603059460076954
431702470,0.96030231121127
431701670,0.9602971186449479
431601931,0.9602851757424071
431828000,0.9602514240613138
416345000,0.9602467507516239
431000750,0.9602192301501171
367166350,0.9602083257608408
416002131,0.9601828821858627
431105000,0.9601148595670438
431702540,0.9600966855849167
416000978,0.9600582605941335
367664640,0.9600421636385351
431805000,0.9600104889839706
413674828,0.959996469054901
432425000,0.9599959497982687
416669000,0.9599897187186823
431116000,0.9599590825773823
431910000,0.9599440241350483
416000445,0.9599377930554618
416002323,0.9599372737988295
431702140,0.9599341582590364
431900076,0.9599159842769092
431600220,0.9599014450912075
431600870,0.9598998873213108
431670000,0.9598889829320345
431680000,0.9598879444187701
416000136,0.9598858673922412
416000222,0.9598552312509412
432228000,0.9598479616580903
416060900,0.9598443268616649
414266639,0.959816806260158
367461260,0.9598095366673071
416168168,0.9598095366673071
431167000,0.9597960359948697
431541000,0.9597560532341899
431501252,0.9597529376943967
431704420,0.9597513799245001
416059613,0.9597332059423729
431754000,0.9597077623673949
432958000,0.9596911461551643
431801390,0.9596901076418999
432384000,0.9596771262260947
431600610,0.9596740106863015
431200060,0.9596682988633473
415000064,0.959667779606715
413861927,0.9596646640669217
413812121,0.9596646640669217
431768000,0.959624681306242
431704110,0.9596174117133911
431769000,0.9596013147577928
413501950,0.9595769096960791
431206000,0.9595665245634349
432441000,0.9595660053068028
431795000,0.9595644475369062
431801000,0.9595421195017213
431200190,0.9595353691655026
415555559,0.959533811395606
416000853,0.9595327728823416
431500848,0.9595197914665365
416003187,0.959518752953272
431200730,0.9595052522808347
431601929,0.9595052522808347
431217000,0.9594616347237295
431600470,0.9594616347237295
431601326,0.9594517688477177
416000358,0.9594424222283379
431253000,0.9594169786533598
431693000,0.9593821884590021
431047000,0.9593686877865647
432917000,0.9593276665126205
422700018,0.9592622401769626
431641000,0.9592606824070661
431171000,0.9592601631504338
416000368,0.9592508165310542
431500070,0.9592497780177898
413450067,0.9592430276815711
416000974,0.9592269307259726
431200990,0.9592217381596506
416003149,0.959217584106593
431258000,0.95920512194742
431200970,0.9591905827617183
431702640,0.959187467221925
431511000,0.9591864287086607
416580000,0.9591827939122353
416067081,0.9591599466204183
413477168,0.9591459266913487
431500210,0.9591178868332095
431200030,0.9590986743378179
431128000,0.9590976358245535
431500460,0.9590908854883349
431053000,0.9590690767097823
416411000,0.9590540182674483
416002357,0.9590472679312296
416043500,0.9590441523914364
416002109,0.9590420753649076
415678949,0.9590311709756313
416800348,0.9590161125332973
431200650,0.9589906689583193
415782000,0.9589782067991464
416863000,0.9589631483568124
416705000,0.9589548402506971
416000776,0.9589392625517309
431600140,0.9589335507287767
431018922,0.9589231655961326
431601917,0.958888894658407
431410000,0.9588883754017749
431484000,0.9588847406053493
431255000,0.9588831828354527
431487000,0.958868643649751
416244600,0.9588541044640493
431700150,0.958853585207417
416199800,0.9588421615615086
416165700,0.9588390460217153
416638000,0.9588385267650831
431500044,0.9588369689951864
431298000,0.9588317764288644
431812000,0.9588312571722323
431817000,0.9588136024467373
416234900,0.9587772544824829
416003948,0.9587388294916996
431733000,0.9587383102350675
431600640,0.9587336369253776
431501404,0.9587253288192623
413521444,0.9587076740937673
431925000,0.9586988467310199
416246700,0.9586978082177554
431679000,0.9586391322183162
413687953,0.9586287470856721
